CUSTOMER_ID-1,Month,Customer Cohort Month,Grand Total
A00001449,1/31/2022,11/30/2021,1000
A00000290,1/31/2020,12/31/2019,7000
A00000107,5/31/2022,1/31/2018,35000
A00000217,7/31/2019,4/30/2019,239000
A00000269,1/31/2020,9/30/2019,5000
A00001500,2/28/2022,2/28/2022,2000
A00000142,10/31/2021,2/28/2018,279000
A00000357,11/30/2020,9/30/2020,40000
A00000006,6/30/2021,1/31/2018,309000
A00000263,4/30/2020,8/31/2019,112000
A00000149,7/31/2021,7/31/2018,154000
A00000326,1/31/2021,4/30/2020,26000
A00000109,9/30/2020,1/31/2018,5000
A00000254,5/31/2020,3/31/2018,10000
A00000302,9/30/2020,2/29/2020,139000
A00000251,7/31/2019,7/31/2019,28000
A00000268,12/31/2020,10/31/2019,215000
A00001424,11/30/2022,8/31/2021,511000
A00000138,11/30/2021,6/30/2018,4000
A00000414,12/31/2022,4/30/2021,8000
A00001542,5/31/2022,4/30/2022,119000
A00002480,5/31/2023,5/31/2023,6000
A00000138,3/31/2019,6/30/2018,18000
A00000346,10/31/2020,7/31/2020,35000
A00000209,1/31/2022,6/30/2019,708000
A00000239,12/31/2021,3/31/2019,690000
A00000411,10/31/2021,4/30/2021,35000
A00000030,8/31/2020,1/31/2018,5000
A00000396,2/28/2021,2/28/2021,3000
A00000259,3/31/2021,9/30/2019,50000
A00000220,8/31/2019,2/28/2019,3000
A00000305,2/28/2021,7/31/2020,299000
A00000176,4/30/2019,10/31/2018,1000
A00000175,2/28/2019,10/31/2018,11000
A00000154,10/31/2018,8/31/2018,776000
A00000294,3/31/2023,1/31/2020,526000
A00000133,9/30/2018,5/31/2018,1000
A00000235,6/30/2020,10/31/2018,1000
A00000162,9/30/2020,9/30/2018,116000
A00001457,6/30/2022,11/30/2021,30000
A00000042,9/30/2018,3/31/2018,1000
A00001501,3/31/2023,2/28/2022,4000
A00000378,7/31/2022,12/31/2020,2000
A00000153,7/31/2018,7/31/2018,1000
A00000030,2/28/2018,1/31/2018,3000
A00000116,4/30/2021,10/31/2020,2000
A00000289,11/30/2020,12/31/2019,277000
A00000326,4/30/2020,4/30/2020,69000
A00001512,5/31/2023,3/31/2022,4000
A00000408,2/28/2023,3/31/2021,14000
A00001596,11/30/2022,8/31/2022,2000
A00000255,5/31/2022,7/31/2019,428000
A00000168,8/31/2019,1/31/2018,1000
A00000094,3/31/2018,1/31/2018,6000
A00001452,2/28/2023,3/31/2022,142000
A00000211,12/31/2020,5/31/2019,2388000
A00000191,11/30/2021,12/31/2018,208000
A00000171,2/28/2019,10/31/2018,1000
A00000255,2/28/2021,7/31/2019,109000
A00000142,7/31/2021,2/28/2018,266000
A00000113,12/31/2020,12/31/2020,1000
A00000257,4/30/2022,8/31/2019,2000
A00000380,11/30/2021,1/31/2021,14000
A00000308,10/31/2021,2/29/2020,1000
A00000284,11/30/2019,11/30/2019,19000
A00000353,12/31/2020,11/30/2020,437000
A00000043,9/30/2018,1/31/2018,300000
A00000256,2/28/2021,8/31/2019,1000
A00000285,2/29/2020,11/30/2019,136000
A00001533,6/30/2022,3/31/2022,1000
A00000002,5/31/2018,1/31/2018,56000
A00000414,12/31/2021,4/30/2021,1000
A00000203,11/30/2019,5/31/2019,1000
A00000041,8/31/2020,1/31/2018,1000
A00000302,6/30/2020,2/29/2020,217000
A00000005,10/31/2020,1/31/2018,1026000
A00000036,11/30/2018,1/31/2018,2000
A00000293,6/30/2020,12/31/2019,4000
A00000230,3/31/2021,1/31/2018,2678000
A00000003,12/31/2020,1/31/2018,416000
A00001447,7/31/2022,10/31/2021,4000
A00000150,9/30/2020,7/31/2018,38000
A00000116,12/31/2020,10/31/2020,1000
A00000420,1/31/2022,4/30/2021,263000
A00001580,9/30/2022,7/31/2022,2000
A00001413,7/31/2022,7/31/2021,12000
A00000043,3/31/2022,1/31/2018,776000
A00000140,12/31/2020,6/30/2018,1763000
A00000337,6/30/2021,6/30/2020,850000
A00000278,3/31/2020,10/31/2019,615000
A00001419,9/30/2022,7/31/2021,481000
A00001483,7/31/2022,1/31/2022,14000
A00000006,7/31/2020,1/31/2018,365000
A00000263,6/30/2020,8/31/2019,316000
A00000096,3/31/2021,1/31/2018,107000
A00001443,11/30/2021,10/31/2021,22000
A00000138,2/28/2022,6/30/2018,2000
A00000119,2/28/2021,3/31/2018,3000
A00000218,6/30/2021,4/30/2019,7000
A00000283,2/28/2021,11/30/2019,1516000
A00000199,9/30/2020,2/28/2019,5211000
A00001581,11/30/2022,8/31/2022,20000
A00001615,10/31/2022,9/30/2022,1000
A00000242,3/31/2020,5/31/2019,6777000
A00000133,7/31/2019,5/31/2018,5000
A00000226,6/30/2021,10/31/2018,83000
A00001413,2/28/2022,7/31/2021,7000
A00000191,10/31/2020,12/31/2018,240000
A00000367,4/30/2023,10/31/2020,1000
A00001452,4/30/2023,3/31/2022,75000
A00000109,1/31/2019,1/31/2018,7000
A00000215,6/30/2022,2/28/2019,65000
A00000416,3/31/2023,4/30/2021,175000
A00000230,5/31/2018,1/31/2018,5372000
A00000323,12/31/2020,12/31/2020,22000
A00000005,5/31/2018,1/31/2018,4032000
A00000026,3/31/2023,1/31/2018,5000
A00000191,10/31/2021,12/31/2018,223000
A00000276,10/31/2019,2/28/2018,2000
A00000336,10/31/2021,5/31/2020,1511000
A00000230,2/28/2021,1/31/2018,2227000
A00000041,11/30/2019,1/31/2018,2000
A00000283,3/31/2020,11/30/2019,668000
A00000410,3/31/2021,3/31/2021,362072000
A00000149,11/30/2018,7/31/2018,306000
A00001508,5/31/2022,4/30/2022,8000
A00000050,3/31/2019,1/31/2018,5000
A00000248,4/30/2022,7/31/2019,89000
A00000211,7/31/2021,5/31/2019,2377000
A00000109,12/31/2021,1/31/2018,10000
A00000244,1/31/2020,4/30/2019,53000
A00000003,7/31/2020,1/31/2018,386000
A00000096,5/31/2018,1/31/2018,1040000
A00000190,2/28/2019,10/31/2018,482000
A00001512,3/31/2023,3/31/2022,10000
A00000140,3/31/2019,6/30/2018,1779000
A00000294,6/30/2021,1/31/2020,120000
A00000303,8/31/2020,3/31/2020,442000
A00000063,2/29/2020,1/31/2018,3507000
A00000155,5/31/2022,1/31/2018,8426000
A00000102,4/30/2018,2/28/2018,1000
A00000211,5/31/2020,5/31/2019,752000
A00000368,8/31/2021,1/31/2021,214000
A00000154,5/31/2020,8/31/2018,46000
A00000306,11/30/2022,11/30/2020,359000
A00000152,3/31/2023,10/31/2018,2000
A00000267,11/30/2019,10/31/2019,259000
A00000167,8/31/2019,5/31/2019,1000
A00000005,10/31/2019,1/31/2018,6874000
A00001413,9/30/2021,7/31/2021,2000
A00000096,8/31/2018,1/31/2018,785000
A00001424,3/31/2022,8/31/2021,118000
A00001483,5/31/2023,1/31/2022,9000
A00000036,6/30/2018,1/31/2018,1000
A00001419,3/31/2022,7/31/2021,426000
A00000102,9/30/2020,2/28/2018,1000
A00001485,1/31/2022,1/31/2022,9000
A00000085,3/31/2020,2/28/2018,3000
A00000109,4/30/2019,1/31/2018,18000
A00000109,8/31/2021,1/31/2018,40000
A00000109,4/30/2021,1/31/2018,36000
A00001540,5/31/2022,5/31/2022,120000
A00001559,5/31/2022,5/31/2022,1000
A00000067,3/31/2018,3/31/2018,1000
A00000281,10/31/2020,11/30/2019,15534000
A00000306,1/31/2023,11/30/2020,385000
A00000171,12/31/2021,10/31/2018,12000
A00000140,11/30/2018,6/30/2018,1722000
A00000096,8/31/2019,1/31/2018,385000
A00000191,4/30/2020,12/31/2018,42000
A00000094,7/31/2020,1/31/2018,12000
A00000254,2/28/2021,3/31/2018,1000
A00000036,12/31/2020,1/31/2018,3000
A00000150,8/31/2020,7/31/2018,70000
A00000224,9/30/2019,1/31/2019,51000
A00000269,12/31/2022,9/30/2019,1000
A00000191,11/30/2019,12/31/2018,504000
A00001658,3/31/2023,10/31/2022,1000
A00000043,10/31/2019,1/31/2018,1887000
A00000204,2/28/2019,1/31/2019,44000
A00000251,5/31/2020,7/31/2019,82000
A00000002,7/31/2019,1/31/2018,192000
A00000337,9/30/2020,6/30/2020,21000
A00000209,4/30/2022,6/30/2019,1580000
A00001429,8/31/2022,11/30/2021,39000
A00000041,3/31/2020,1/31/2018,6000
A00001575,10/31/2022,6/30/2022,16000
A00000260,4/30/2022,4/30/2019,1000
A00000420,5/31/2022,4/30/2021,290000
A00000042,7/31/2018,3/31/2018,1000
A00000416,4/30/2021,4/30/2021,2000
A00001395,2/28/2023,5/31/2021,1000
A00000155,2/29/2020,1/31/2018,5097000
A00000294,1/31/2022,1/31/2020,284000
A00000044,7/31/2020,1/31/2018,2000
A00000085,12/31/2021,2/28/2018,3000
A00000128,8/31/2022,7/31/2018,9749000
A00000339,7/31/2020,6/30/2020,3000
A00000278,12/31/2020,10/31/2019,4049000
A00000031,9/30/2018,1/31/2018,89000
A00000281,8/31/2022,11/30/2019,14039000
A00000072,8/31/2020,1/31/2018,306000
A00000109,11/30/2018,1/31/2018,21000
A00001514,4/30/2022,3/31/2022,2000
A00000298,6/30/2022,2/29/2020,27000
A00000283,9/30/2021,11/30/2019,4711000
A00000260,11/30/2019,4/30/2019,1000
A00000039,10/31/2019,1/31/2018,3144000
A00000170,8/31/2018,8/31/2018,2000
A00000026,8/31/2021,1/31/2018,5000
A00000043,9/30/2022,1/31/2018,447000
A00000327,10/31/2020,4/30/2020,63000
A00000006,4/30/2020,1/31/2018,22000
A00000107,5/31/2018,1/31/2018,3000
A00001468,3/31/2023,1/31/2022,9000
A00000316,5/31/2020,4/30/2020,38443000
A00000025,7/31/2019,1/31/2018,2000
A00000194,5/31/2020,3/31/2019,3000
A00001438,1/31/2022,12/31/2021,10000
A00000049,11/30/2022,2/28/2018,2000
A00000153,8/31/2019,7/31/2018,5000
A00000218,1/31/2021,4/30/2019,3000
A00000396,9/30/2021,2/28/2021,49000
A00000063,10/31/2020,1/31/2018,4825000
A00000261,4/30/2020,8/31/2019,75000
A00000414,3/31/2023,4/30/2021,4000
A00000319,10/31/2020,3/31/2020,2000
A00001409,5/31/2022,7/31/2021,6000
A00000039,9/30/2020,1/31/2018,2438000
A00000317,3/31/2022,3/31/2020,62000
A00000298,10/31/2021,2/29/2020,12000
A00000209,10/31/2021,6/30/2019,637000
A00000026,1/31/2018,1/31/2018,2000
A00000162,3/31/2019,9/30/2018,56000
A00000288,1/31/2021,12/31/2019,229000
A00000298,5/31/2020,2/29/2020,4000
A00000067,6/30/2019,3/31/2018,1000
A00000140,9/30/2018,6/30/2018,1346000
A00000094,10/31/2022,1/31/2018,44000
A00000417,9/30/2021,9/30/2021,1000
A00000133,7/31/2018,5/31/2018,2000
A00000239,3/31/2021,3/31/2019,388000
A00000036,1/31/2023,1/31/2018,1000
A00000414,6/30/2021,4/30/2021,11000
A00000039,1/31/2018,1/31/2018,326000
A00000288,11/30/2021,12/31/2019,3998000
A00000030,6/30/2021,1/31/2018,2000
A00000143,8/31/2020,9/30/2018,4000
A00001529,4/30/2022,3/31/2022,1000
A00000261,1/31/2020,8/31/2019,168000
A00000107,9/30/2022,1/31/2018,39000
A00001447,12/31/2022,10/31/2021,1000
A00000171,9/30/2022,10/31/2018,1000
A00000142,2/28/2022,2/28/2018,221000
A00000124,1/31/2021,1/31/2018,17000
A00000044,2/29/2020,1/31/2018,1000
A00000217,7/31/2021,4/30/2019,182000
A00000107,11/30/2021,1/31/2018,16000
A00000254,9/30/2020,3/31/2018,6000
A00000049,1/31/2020,2/28/2018,2000
A00000155,8/31/2019,1/31/2018,5760000
A00000227,9/30/2019,5/31/2019,4000
A00000200,11/30/2020,4/30/2019,13000
A00000072,2/29/2020,1/31/2018,711000
A00001538,3/31/2023,4/30/2022,4000
A00000089,3/31/2021,11/30/2020,1000
A00000165,9/30/2018,9/30/2018,2000
A00000239,5/31/2020,3/31/2019,32000
A00000040,9/30/2022,1/31/2018,3000
A00002433,3/31/2023,3/31/2023,3000
A00000088,3/31/2018,1/31/2018,35000
A00000154,1/31/2019,8/31/2018,837000
A00000002,12/31/2019,1/31/2018,119000
A00000041,5/31/2019,1/31/2018,3000
A00000149,2/28/2021,7/31/2018,82000
A00000291,11/30/2020,12/31/2019,1000
A00000025,7/31/2021,1/31/2018,2000
A00000044,3/31/2018,1/31/2018,1000
A00000217,4/30/2021,4/30/2019,191000
A00000327,5/31/2020,4/30/2020,18000
A00000261,8/31/2020,8/31/2019,112000
A00001416,10/31/2021,6/30/2021,4000
A00000148,12/31/2019,7/31/2018,8413000
A00000376,3/31/2021,12/31/2020,2000
A00000226,3/31/2019,10/31/2018,44000
A00000288,12/31/2021,12/31/2019,5585000
A00000234,2/29/2020,12/31/2018,1000
A00000143,4/30/2019,9/30/2018,23000
A00000094,11/30/2019,1/31/2018,12000
A00000336,12/31/2022,5/31/2020,1587000
A00000063,7/31/2021,1/31/2018,6319000
A00000239,4/30/2020,3/31/2019,89000
A00000197,7/31/2020,2/28/2019,15000
A00000237,10/31/2020,1/31/2019,1000
A00000336,7/31/2021,5/31/2020,2539000
A00000216,1/31/2021,10/31/2018,2000
A00000335,9/30/2020,5/31/2020,450000
A00000199,3/31/2019,2/28/2019,4000000
A00000063,4/30/2023,1/31/2018,2318000
A00000072,5/31/2019,1/31/2018,920000
A00000226,9/30/2019,10/31/2018,34000
A00000217,4/30/2019,4/30/2019,7000
A00000067,9/30/2020,3/31/2018,2000
A00000072,6/30/2019,1/31/2018,513000
A00000001,9/30/2021,1/31/2018,1000
A00000038,1/31/2023,1/31/2018,77000
A00000128,5/31/2022,7/31/2018,7547000
A00000408,10/31/2021,3/31/2021,77000
A00001443,10/31/2021,10/31/2021,33000
A00000065,8/31/2018,3/31/2018,2000
A00000038,3/31/2018,1/31/2018,16000
A00001433,1/31/2022,9/30/2021,9000
A00000142,10/31/2018,2/28/2018,870000
A00000196,9/30/2021,3/31/2019,409000
A00000032,2/28/2019,1/31/2019,13000
A00000165,11/30/2018,9/30/2018,7000
A00000094,9/30/2018,1/31/2018,28000
A00000183,4/30/2019,12/31/2018,2882000
A00001516,7/31/2022,3/31/2022,4000
A00000055,6/30/2022,8/31/2019,2000
A00000026,2/28/2018,1/31/2018,3000
A00000120,10/31/2022,4/30/2018,1000
A00002431,4/30/2023,3/31/2023,1000
A00000283,10/31/2021,11/30/2019,2581000
A00000140,8/31/2020,6/30/2018,1760000
A00000128,8/31/2018,7/31/2018,2793000
A00000251,4/30/2020,7/31/2019,123000
A00000150,12/31/2020,7/31/2018,275000
A00001409,7/31/2022,7/31/2021,7000
A00000370,5/31/2021,5/31/2021,1000
A00000041,2/28/2018,1/31/2018,2000
A00001463,1/31/2022,11/30/2021,4000
A00000088,7/31/2021,1/31/2018,111000
A00000183,1/31/2021,12/31/2018,2483000
A00000083,8/31/2019,3/31/2018,3000
A00000003,4/30/2020,1/31/2018,92000
A00000109,7/31/2022,1/31/2018,12000
A00000281,11/30/2019,11/30/2019,10785000
A00000005,12/31/2019,1/31/2018,7373000
A00000216,11/30/2020,10/31/2018,7000
A00000350,12/31/2020,7/31/2020,57000
A00000302,10/31/2020,2/29/2020,141000
A00000255,5/31/2021,7/31/2019,121000
A00000305,1/31/2021,7/31/2020,228000
A00000089,1/31/2023,11/30/2020,2000
A00000161,5/31/2021,8/31/2018,1000
A00000026,12/31/2019,1/31/2018,4000
A00001501,2/28/2022,2/28/2022,12000
A00001584,10/31/2022,7/31/2022,1000
A00000040,4/30/2022,1/31/2018,2000
A00000133,9/30/2020,5/31/2018,1000
A00000092,1/31/2021,11/30/2019,1000
A00000160,9/30/2018,8/31/2018,237000
A00000124,6/30/2018,1/31/2018,97000
A00000237,4/30/2020,1/31/2019,2000
A00000416,6/30/2021,4/30/2021,35000
A00000264,9/30/2022,8/31/2019,1000
A00000210,3/31/2019,3/31/2019,1000
A00000294,1/31/2020,1/31/2020,2000
A00000320,1/31/2023,6/30/2020,39000
A00000063,6/30/2018,1/31/2018,2130000
A00000078,1/31/2020,2/28/2018,4000
A00001483,3/31/2023,1/31/2022,16000
A00000162,10/31/2019,9/30/2018,121000
A00000165,10/31/2018,9/30/2018,1000
A00000155,5/31/2018,1/31/2018,187000
A00000111,7/31/2020,1/31/2018,1000
A00001414,9/30/2021,6/30/2021,14000
A00000246,7/31/2020,7/31/2019,1000
A00000050,12/31/2019,1/31/2018,4000
A00000277,4/30/2021,10/31/2019,3000
A00000244,5/31/2019,4/30/2019,8000
A00000122,3/31/2018,3/31/2018,3000
A00000041,7/31/2018,1/31/2018,1000
A00000254,3/31/2019,3/31/2018,4000
A00000128,6/30/2020,7/31/2018,110235000
A00000168,9/30/2018,1/31/2018,1000
A00000297,3/31/2020,1/31/2020,4462000
A00000085,12/31/2022,2/28/2018,4000
A00001424,10/31/2022,8/31/2021,674000
A00000255,3/31/2023,7/31/2019,657000
A00000367,5/31/2022,10/31/2020,4000
A00001667,10/31/2022,10/31/2022,1000
A00000203,2/29/2020,5/31/2019,1000
A00000211,9/30/2019,5/31/2019,606000
A00000002,3/31/2021,1/31/2018,43000
A00001582,10/31/2022,7/31/2022,1000
A00000256,1/31/2020,8/31/2019,12000
A00000183,2/28/2019,12/31/2018,2846000
A00000317,2/28/2021,3/31/2020,53000
A00000038,3/31/2020,1/31/2018,19000
A00000149,2/29/2020,7/31/2018,97000
A00000111,6/30/2019,1/31/2018,1000
A00000041,7/31/2021,1/31/2018,1000
A00001641,2/28/2023,11/30/2022,18000
A00000025,12/31/2019,1/31/2018,3000
A00000226,3/31/2021,10/31/2018,38000
A00000083,3/31/2022,3/31/2018,2000
A00001569,5/31/2023,7/31/2022,3000
A00000039,7/31/2021,1/31/2018,2752000
A00000254,5/31/2022,3/31/2018,12000
A00000317,3/31/2023,3/31/2020,78000
A00000333,4/30/2020,4/30/2020,1075000
A00000155,9/30/2021,1/31/2018,5994000
A00001425,2/28/2022,8/31/2021,15000
A00000217,5/31/2021,4/30/2019,107000
A00000038,2/28/2018,1/31/2018,11000
A00000119,7/31/2021,3/31/2018,1000
A00000116,12/31/2022,10/31/2020,1000
A00000152,8/31/2021,10/31/2018,2000
A00000320,9/30/2021,6/30/2020,7000
A00001447,8/31/2022,10/31/2021,1000
A00001468,1/31/2023,1/31/2022,76000
A00000226,3/31/2022,10/31/2018,51000
A00000148,1/31/2021,7/31/2018,7384000
A00000408,7/31/2022,3/31/2021,58000
A00000119,8/31/2020,3/31/2018,2000
A00000128,1/31/2022,7/31/2018,7946000
A00000248,10/31/2020,7/31/2019,21000
A00000202,5/31/2021,4/30/2019,1000
A00001424,12/31/2022,8/31/2021,533000
A00000063,5/31/2022,1/31/2018,9498000
A00000278,2/28/2021,10/31/2019,3219000
A00000423,7/31/2021,5/31/2021,27000
A00000201,11/30/2019,5/31/2019,4000
A00000340,9/30/2020,6/30/2020,9964000
A00000039,11/30/2020,1/31/2018,2142000
A00000065,4/30/2023,3/31/2018,2000
A00000292,12/31/2019,12/31/2019,1000
A00002469,5/31/2023,5/31/2023,116000
A00000306,8/31/2021,11/30/2020,244000
A00000209,11/30/2022,6/30/2019,351000
A00000001,7/31/2020,1/31/2018,3000
A00000138,3/31/2020,6/30/2018,9000
A00001495,2/28/2022,2/28/2022,1000
A00000193,7/31/2019,1/31/2019,1000
A00000124,3/31/2018,1/31/2018,95000
A00000168,11/30/2019,1/31/2018,1000
A00000102,3/31/2019,2/28/2018,2000
A00000230,2/28/2018,1/31/2018,374000
A00000348,2/28/2021,7/31/2020,2000
A00000204,6/30/2021,1/31/2019,142000
A00000183,4/30/2020,12/31/2018,918000
A00000221,6/30/2020,1/31/2019,1000
A00000025,4/30/2019,1/31/2018,1000
A00000058,4/30/2019,4/30/2018,1000
A00001501,8/31/2022,2/28/2022,2000
A00000036,3/31/2019,1/31/2018,1000
A00000367,4/30/2022,10/31/2020,5000
A00000171,9/30/2020,10/31/2018,1000
A00000320,11/30/2020,6/30/2020,27000
A00000119,7/31/2022,3/31/2018,15000
A00000261,2/29/2020,8/31/2019,133000
A00000115,9/30/2021,1/31/2018,5000
A00000175,1/31/2019,10/31/2018,9000
A00000083,7/31/2019,3/31/2018,1000
A00000303,7/31/2020,3/31/2020,666000
A00000072,9/30/2018,1/31/2018,349000
A00000226,10/31/2019,10/31/2018,45000
A00000153,6/30/2022,7/31/2018,3000
A00001641,1/31/2023,11/30/2022,4000
A00000230,11/30/2020,1/31/2018,1265000
A00000255,8/31/2020,7/31/2019,22000
A00000142,3/31/2019,2/28/2018,423000
A00000323,5/31/2022,12/31/2020,10000
A00000119,4/30/2019,3/31/2018,4000
A00000124,12/31/2019,1/31/2018,51000
A00001636,2/28/2023,9/30/2022,2000
A00000109,4/30/2022,1/31/2018,18000
A00000107,7/31/2018,1/31/2018,5000
A00000193,8/31/2019,1/31/2019,2000
A00000251,11/30/2020,7/31/2019,481000
A00000221,6/30/2021,1/31/2019,3000
A00000217,1/31/2020,4/30/2019,745000
A00000283,2/28/2022,11/30/2019,844000
A00000248,10/31/2021,7/31/2019,56000
A00000143,2/29/2020,9/30/2018,12000
A00000244,8/31/2019,4/30/2019,47000
A00000411,2/28/2022,4/30/2021,21000
A00000072,6/30/2020,1/31/2018,209000
A00000155,12/31/2020,1/31/2018,4144000
A00000083,11/30/2021,3/31/2018,3000
A00001563,5/31/2022,5/31/2022,2000
A00000005,7/31/2018,1/31/2018,4203000
A00000049,3/31/2023,2/28/2018,1000
A00000083,11/30/2019,3/31/2018,1000
A00000197,1/31/2020,2/28/2019,1441000
A00000192,9/30/2021,2/28/2019,116000
A00000149,2/28/2022,7/31/2018,194000
A00000049,3/31/2021,2/28/2018,3000
A00000036,5/31/2019,1/31/2018,7000
A00000320,6/30/2021,6/30/2020,22000
A00000245,7/31/2019,6/30/2019,31000
A00001449,3/31/2022,11/30/2021,1000
A00000198,10/31/2020,1/31/2019,3000
A00000171,5/31/2019,10/31/2018,1000
A00000245,4/30/2022,6/30/2019,12000
A00001407,6/30/2021,6/30/2021,1000
A00000244,9/30/2019,4/30/2019,53000
A00000094,6/30/2021,1/31/2018,45000
A00000115,5/31/2020,1/31/2018,1000
A00000261,10/31/2019,8/31/2019,100000
A00000162,10/31/2020,9/30/2018,153000
A00000326,2/28/2021,4/30/2020,16000
A00000140,1/31/2021,6/30/2018,1384000
A00000096,5/31/2019,1/31/2018,570000
A00000231,8/31/2020,5/31/2019,2000
A00000002,6/30/2020,1/31/2018,44000
A00001416,6/30/2021,6/30/2021,35000
A00000202,5/31/2022,4/30/2019,1000
A00000127,2/28/2019,4/30/2018,1000
A00000040,7/31/2022,1/31/2018,1000
A00000168,1/31/2018,1/31/2018,1000
A00000245,6/30/2019,6/30/2019,21000
A00001419,2/28/2022,7/31/2021,323000
A00000206,10/31/2020,6/30/2018,60000
A00001691,3/31/2023,3/31/2023,1000
A00000031,4/30/2019,1/31/2018,65000
A00000220,12/31/2022,2/28/2019,1000
A00000231,4/30/2020,5/31/2019,7000
A00000374,11/30/2020,11/30/2020,11000
A00000340,1/31/2021,6/30/2020,28000
A00000265,12/31/2019,6/30/2019,2214000
A00000171,9/30/2021,10/31/2018,3000
A00000277,8/31/2020,10/31/2019,6000
A00002401,2/28/2023,2/28/2023,1000
A00000196,5/31/2023,3/31/2019,209000
A00000096,11/30/2018,1/31/2018,1013000
A00000094,6/30/2019,1/31/2018,6000
A00000109,12/31/2020,1/31/2018,6000
A00000274,9/30/2020,10/31/2019,503000
A00001451,10/31/2022,12/31/2021,105000
A00001416,7/31/2021,6/30/2021,50000
A00000204,12/31/2020,1/31/2019,907000
A00000238,2/29/2020,6/30/2019,3000
A00000044,5/31/2018,1/31/2018,1000
A00001396,3/31/2022,5/31/2021,91000
A00000030,11/30/2019,1/31/2018,14000
A00000150,3/31/2021,7/31/2018,218000
A00000304,11/30/2022,2/29/2020,2000
A00000096,9/30/2021,1/31/2018,354000
A00000113,7/31/2022,12/31/2020,1000
A00000200,5/31/2020,4/30/2019,4000
A00001661,10/31/2022,10/31/2022,7000
A00001457,2/28/2022,11/30/2021,17000
A00000005,10/31/2018,1/31/2018,5007000
A00001459,12/31/2021,11/30/2021,6000
A00000281,2/28/2021,11/30/2019,19645000
A00000194,3/31/2019,3/31/2019,6000
A00000198,11/30/2021,1/31/2019,5000
A00000218,9/30/2019,4/30/2019,46000
A00002389,2/28/2023,1/31/2023,2000
A00000254,4/30/2019,3/31/2018,9000
A00001575,1/31/2023,6/30/2022,11000
A00000231,5/31/2019,5/31/2019,7000
A00000290,8/31/2021,12/31/2019,191000
A00000261,9/30/2019,8/31/2019,118000
A00001414,8/31/2021,6/30/2021,1000
A00001447,5/31/2023,10/31/2021,3000
A00000025,2/28/2019,1/31/2018,3000
A00000153,2/29/2020,7/31/2018,1000
A00001517,3/31/2022,3/31/2022,2000
A00000077,10/31/2020,7/31/2018,2000
A00000198,11/30/2022,1/31/2019,4000
A00000001,9/30/2018,1/31/2018,8000
A00000138,3/31/2021,6/30/2018,4000
A00000242,5/31/2020,5/31/2019,5205000
A00000306,2/28/2023,11/30/2020,356000
A00000039,1/31/2020,1/31/2018,4174000
A00000094,2/28/2019,1/31/2018,20000
A00000357,1/31/2022,9/30/2020,53000
A00001673,12/31/2022,11/30/2022,16000
A00000215,12/31/2021,2/28/2019,95000
A00000268,2/28/2022,10/31/2019,1160000
A00000083,6/30/2018,3/31/2018,1000
A00000255,9/30/2019,7/31/2019,10000
A00000091,2/28/2023,11/30/2019,5000
A00000217,10/31/2021,4/30/2019,391000
A00000199,6/30/2019,2/28/2019,13450000
A00000268,5/31/2022,10/31/2019,1226000
A00001696,5/31/2023,12/31/2022,1000
A00000153,3/31/2019,7/31/2018,1000
A00000002,3/31/2019,1/31/2018,176000
A00000115,2/28/2022,1/31/2018,4000
A00000278,7/31/2021,10/31/2019,5487000
A00000133,7/31/2020,5/31/2018,2000
A00000278,5/31/2021,10/31/2019,3735000
A00000172,1/31/2021,8/31/2018,57000
A00000264,1/31/2020,8/31/2019,3000
A00000303,2/28/2021,3/31/2020,959000
A00000202,12/31/2020,4/30/2019,1000
A00000006,11/30/2018,1/31/2018,319000
A00000226,8/31/2021,10/31/2018,121000
A00000269,12/31/2020,9/30/2019,2000
A00000259,9/30/2022,9/30/2019,53000
A00000044,12/31/2022,1/31/2018,5000
A00000199,10/31/2019,2/28/2019,16962000
A00000226,5/31/2021,10/31/2018,58000
A00000154,2/29/2020,8/31/2018,844000
A00000083,2/28/2021,3/31/2018,2000
A00000278,6/30/2022,10/31/2019,7618000
A00000259,1/31/2023,9/30/2019,36000
A00000226,9/30/2021,10/31/2018,81000
A00000227,4/30/2020,5/31/2019,6000
